,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1
377,1975,3263450141908,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,MF,420,POT,1CT,STD,38.5,1758.8,3263450141908,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_MF_BOLOGNAISE_1CT_420G_*_NON_BIO,1975,SAUCES_POUR_FECULENTS,1
378,1976,3263850661068,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,MF,420,POT,1CT,STD,280620.5000000001,144575.90000000002,3263850661068,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_MF_BOLOGNAISE_1CT_420G_*_NON_BIO,1976,SAUCES_POUR_FECULENTS,1
379,1977,3700483801473,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE_PUR_BOEUF | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE_PUR_BOEUF,NON_BIO,MF,350,POT,1CT,STD,31098.500000000004,24982.9,3700483801473,POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_MF_BOLOGNAISE_PUR_BOEUF_1CT_350G_*_NON_BIO,1977,SAUCES_POUR_FECULENTS,1
380,1978,8003979000899,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,180,POT,1CT,STD,63.00000000000002,433.70000000000016,8003979000899,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_180G_*_NON_BIO,1978,SAUCES_POUR_FECULENTS,1
381,1979,8059070741575,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,180,POT,1CT,STD,48824.3,63060.60000000001,8059070741575,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_180G_*_NON_BIO,1979,SAUCES_POUR_FECULENTS,1
382,1980,3760014294594,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,180,POT,1CT,STD,2446.7,8909.699999999999,3760014294594,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_180G_*_NON_BIO,1980,SAUCES_POUR_FECULENTS,1
383,1981,3144550005195,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,POT,1CT,STD,4.7,9.4,3144550005195,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_190G_*_NON_BIO,1981,SAUCES_POUR_FECULENTS,1
384,1982,3276621204142,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,POT,1CT,STD,6235.5999999999985,6135.299999999997,3276621204142,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_190G_*_NON_BIO,1982,SAUCES_POUR_FECULENTS,1
385,1983,3424150010110,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,POT,1CT,STD,297.2,252.3,3424150010110,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_190G_*_NON_BIO,1983,SAUCES_POUR_FECULENTS,1
386,1984,8005360000662,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,POT,1CT,STD,5335.5999999999985,3579.3,8005360000662,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_190G_*_NON_BIO,1984,SAUCES_POUR_FECULENTS,1
387,1985,8006165371230,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,POT,1CT,STD,100.59999999999998,335.5,8006165371230,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_190G_*_NON_BIO,1985,SAUCES_POUR_FECULENTS,1
388,1986,3183811010141,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,POT,1CT,STD,9031.0,18298.0,3183811010141,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_190G_*_NON_BIO,1986,SAUCES_POUR_FECULENTS,1
389,1987,8002960020847,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,195,POT,1CT,STD,6796.7,8800.7,8002960020847,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_195G_*_NON_BIO,1987,SAUCES_POUR_FECULENTS,1
390,1988,3565300000541,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,200,POT,1CT,STD,33497.3,33745.10000000001,3565300000541,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_200G_*_NON_BIO,1988,SAUCES_POUR_FECULENTS,1
391,1989,3183810006541,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,280,POT,1CT,STD,0.0,4.4,3183810006541,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_280G_*_NON_BIO,1989,SAUCES_POUR_FECULENTS,1
392,1990,8013945930136,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,280,POT,1CT,STD,4705.8,10630.7,8013945930136,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_280G_*_NON_BIO,1990,SAUCES_POUR_FECULENTS,1
393,1991,8028480009391,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,280,POT,1CT,STD,0.0,0.0,8028480009391,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_280G_*_NON_BIO,1991,SAUCES_POUR_FECULENTS,1
394,1992,3760077534309,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,290,POT,1CT,STD,0.0,24.3,3760077534309,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_290G_*_NON_BIO,1992,SAUCES_POUR_FECULENTS,1
395,1993,8011780042359,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,295,POT,1CT,STD,1686.9,1736.3999999999994,8011780042359,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_295G_*_NON_BIO,1993,SAUCES_POUR_FECULENTS,1
396,1994,3572170385036,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNESE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNESE,NON_BIO,PF,190,POT,1CT,STD,196.4,4477.4,3572170385036,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNESE_1CT_190G_*_NON_BIO,1994,SAUCES_POUR_FECULENTS,1
397,1995,8001010086741,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNESE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNESE,NON_BIO,PF,280,POT,1CT,STD,1055.4,1042.8,8001010086741,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNESE_1CT_280G_*_NON_BIO,1995,SAUCES_POUR_FECULENTS,1
398,1996,3760014294938,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | BOLOGNESE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNESE,NON_BIO,PF,285,POT,1CT,STD,4813.299999999998,3444.3,3760014294938,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_BOLOGNESE_1CT_285G_*_NON_BIO,1996,SAUCES_POUR_FECULENTS,1
399,1997,8005360001089,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | ITALIEN | POT | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,POT,1CT,STD,3121.5000000000005,2956.300000000001,8005360001089,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_ITALIEN_1CT_190G_*_NON_BIO,1997,SAUCES_POUR_FECULENTS,1
400,1998,80729266,AUT_MQ,AUT_MQ | BOLO_CLASSIQUE | ITALIEN | POT | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,280,POT,1CT,STD,0.0,0.0,0000080729266,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_CLASSIQUE_PF_ITALIEN_1CT_280G_*_NON_BIO,1998,SAUCES_POUR_FECULENTS,1
401,1999,8001770063815,AUT_MQ,AUT_MQ | BOLO_ORIGINALE | BOLOGNESE_SOJA | POT | NON_BIO,BOLO_ORIGINALE,BOLOGNESE_SOJA,NON_BIO,GF,680,POT,1CT,STD,2250.2,6265.999999999999,8001770063815,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_ORIGINALE_GF_BOLOGNESE_SOJA_1CT_680G_*_NON_BIO,1999,SAUCES_POUR_FECULENTS,1
402,2000,3439495007350,AUT_MQ,AUT_MQ | BOLO_ORIGINALE | BOLOG_BASI | POT | NON_BIO,BOLO_ORIGINALE,BOLOG_BASI,NON_BIO,MF,400,POT,1CT,STD,7.5,0.0,3439495007350,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_ORIGINALE_MF_BOLOG_BASI_1CT_400G_*_NON_BIO,2000,SAUCES_POUR_FECULENTS,1
403,2001,4008164001662,AUT_MQ,AUT_MQ | BOLO_ORIGINALE | BOLOGNAISE_VOLAILLE | POT | NON_BIO,BOLO_ORIGINALE,BOLOGNAISE_VOLAILLE,NON_BIO,MF,420,POT,2CT,STD,0.0,6.4,4008164001662,POT_AUT_FAB_AUT_MQ_BOLO_ORIGINALE_MF_BOLOGNAISE_VOLAILLE_2CT_420G_*_NON_BIO,2001,SAUCES_POUR_FECULENTS,1
404,2002,8016874030250,AUT_MQ,AUT_MQ | BOLO_ORIGINALE | RAGU_BOLOGNESE | POT | NON_BIO,BOLO_ORIGINALE,RAGU_BOLOGNESE,NON_BIO,MF,340,POT,1CT,STD,3380.9999999999995,4208.7,8016874030250,FECULENTS_POT_AUT_FAB_AUT_MQ_BOLO_ORIGINALE_MF_RAGU_BOLOGNESE_1CT_340G_*_NON_BIO,2002,SAUCES_POUR_FECULENTS,1
405,2003,3700952000925,AUT_MQ,AUT_MQ | CREME | CARBONARA | POT | NON_BIO,CREME,CARBONARA,NON_BIO,MF,340,POT,1CT,STD,7433.399999999999,8848.5,3700952000925,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_MF_CARBONARA_1CT_340G_*_NON_BIO,2003,SAUCES_POUR_FECULENTS,1
406,2004,5420058008431,AUT_MQ,AUT_MQ | CREME | CARBONARA | POT | NON_BIO,CREME,CARBONARA,NON_BIO,MF,500,POT,1CT,STD,2526.8,5994.9,5420058008431,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_MF_CARBONARA_1CT_500G_*_NON_BIO,2004,SAUCES_POUR_FECULENTS,1
407,2005,8002960150346,AUT_MQ,AUT_MQ | CREME | CARBONARA | POT | NON_BIO,CREME,CARBONARA,NON_BIO,PF,190,POT,1CT,STD,4.6,172.9,8002960150346,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_CARBONARA_1CT_190G_*_NON_BIO,2005,SAUCES_POUR_FECULENTS,1
408,2006,8032551445544,AUT_MQ,AUT_MQ | CREME | CARBONARA | POT | NON_BIO,CREME,CARBONARA,NON_BIO,PF,190,POT,1CT,STD,1529.3,2297.5,8032551445544,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_CARBONARA_1CT_190G_*_NON_BIO,2006,SAUCES_POUR_FECULENTS,1
409,2007,80729297,AUT_MQ,AUT_MQ | CREME | CARBONARA | POT | NON_BIO,CREME,CARBONARA,NON_BIO,PF,280,POT,1CT,STD,0.0,0.0,0000080729297,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_CARBONARA_1CT_280G_*_NON_BIO,2007,SAUCES_POUR_FECULENTS,1
410,2008,80280828,AUT_MQ,AUT_MQ | CREME | CREMOLIVA | POT | NON_BIO,CREME,CREMOLIVA,NON_BIO,PF,190,POT,1CT,STD,2281.6,10767.2,0000080280828,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_CREMOLIVA_1CT_190G_*_NON_BIO,2008,SAUCES_POUR_FECULENTS,1
411,2009,8001770062368,AUT_MQ,AUT_MQ | CREME | FROM_POIVR | POT | NON_BIO,CREME,FROM_POIVR,NON_BIO,PF,190,POT,1CT,STD,43188.3,42783.8,8001770062368,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_FROM_POIVR_1CT_190G_*_NON_BIO,2009,SAUCES_POUR_FECULENTS,1
412,2010,8059070741599,AUT_MQ,AUT_MQ | CREME | FROMAGE | POT | NON_BIO,CREME,FROMAGE,NON_BIO,PF,180,POT,1CT,STD,37922.8,38038.60000000001,8059070741599,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_FROMAGE_1CT_180G_*_NON_BIO,2010,SAUCES_POUR_FECULENTS,1
413,2011,8001770061118,AUT_MQ,AUT_MQ | CREME | FROMAGE | POT | NON_BIO,CREME,FROMAGE,NON_BIO,PF,190,POT,1CT,STD,33126.4,37599.0,8001770061118,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_FROMAGE_1CT_190G_*_NON_BIO,2011,SAUCES_POUR_FECULENTS,1
414,2012,8032551445537,AUT_MQ,AUT_MQ | CREME | FROMAGE | POT | NON_BIO,CREME,FROMAGE,NON_BIO,PF,190,POT,1CT,STD,1505.4,2372.600000000001,8032551445537,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_CREME_PF_FROMAGE_1CT_190G_*_NON_BIO,2012,SAUCES_POUR_FECULENTS,1
415,2013,3337730001494,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,FI,90,POT,1CT,STD,920.8,1262.2,3337730001494,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_FI_BASILIC_1CT_90G_*_NON_BIO,2013,SAUCES_POUR_FECULENTS,1
416,2014,3144550005126,AUT_MQ,AUT_MQ | LEGUMES | PISTOU | POT | NON_BIO,LEGUMES,PISTOU,NON_BIO,FI,90,POT,1CT,STD,5362.9,5485.1,3144550005126,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_FI_PISTOU_1CT_90G_*_NON_BIO,2014,SAUCES_POUR_FECULENTS,1
417,2015,3512680000258,AUT_MQ,AUT_MQ | LEGUMES | PISTOU | POT | NON_BIO,LEGUMES,PISTOU,NON_BIO,FI,90,POT,1CT,STD,0.0,0.0,3512680000258,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_FI_PISTOU_1CT_90G_*_NON_BIO,2015,SAUCES_POUR_FECULENTS,1
418,2016,3447860000042,AUT_MQ,AUT_MQ | LEGUMES | POIVRON | POT | NON_BIO,LEGUMES,POIVRON,NON_BIO,FI,95,POT,1CT,STD,136.7,555.1,3447860000042,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_FI_POIVRON_1CT_95G_*_NON_BIO,2016,SAUCES_POUR_FECULENTS,1
419,2017,5413171192590,AUT_MQ,AUT_MQ | LEGUMES | ANDALOUSE | POT | NON_BIO,LEGUMES,ANDALOUSE,NON_BIO,GF,650,POT,1CT,STD,0.0,5.4,5413171192590,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_ANDALOUSE_1CT_650G_*_NON_BIO,2017,SAUCES_POUR_FECULENTS,1
420,2018,8001770063037,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,GF,680,POT,1CT,STD,14678.399999999998,11866.6,8001770063037,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_ARRABIATA_1CT_680G_*_NON_BIO,2018,SAUCES_POUR_FECULENTS,1
421,2019,3268387011188,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,GF,600,POT,1CT,STD,27711.8,25362.200000000004,3268387011188,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_BASILIC_1CT_600G_*_NON_BIO,2019,SAUCES_POUR_FECULENTS,1
422,2020,8005360002215,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,GF,680,POT,1CT,STD,7402.6,6614.7,8005360002215,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_BASILIC_1CT_680G_*_NON_BIO,2020,SAUCES_POUR_FECULENTS,1
423,2021,3268387011133,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,GF,680,POT,1CT,STD,146.7,0.0,3268387011133,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_BASILIC_1CT_680G_*_NON_BIO,2021,SAUCES_POUR_FECULENTS,1
424,2022,3760077532732,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,GF,700,POT,1CT,STD,64471.69999999999,64893.00000000001,3760077532732,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_BASILIC_1CT_700G_*_NON_BIO,2022,SAUCES_POUR_FECULENTS,1
425,2023,8410095501450,AUT_MQ,AUT_MQ | LEGUMES | FRITE_AVEC_DE_L'HUILE_D'OLIVE | POT | NON_BIO,LEGUMES,FRITE_AVEC_DE_L'HUILE_D'OLIVE,NON_BIO,GF,560,POT,1CT,STD,9945.8,8318.800000000001,8410095501450,POT_AUT_FAB_AUT_MQ_LEGUMES_GF_FRITE_AVEC_DE_L'HUILE_D'OLIVE_1CT_560G_*_NON_BIO,2023,SAUCES_POUR_FECULENTS,1
426,2024,8029342000228,AUT_MQ,AUT_MQ | LEGUMES | LEGUME | POT | NON_BIO,LEGUMES,LEGUME,NON_BIO,GF,530,POT,1CT,STD,1882.4,1459.3,8029342000228,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_LEGUME_1CT_530G_*_NON_BIO,2024,SAUCES_POUR_FECULENTS,1
427,2025,8001770063235,AUT_MQ,AUT_MQ | LEGUMES | MARINARA | POT | NON_BIO,LEGUMES,MARINARA,NON_BIO,GF,680,POT,1CT,STD,9796.5,8317.3,8001770063235,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_MARINARA_1CT_680G_*_NON_BIO,2025,SAUCES_POUR_FECULENTS,1
428,2026,3272640001557,AUT_MQ,AUT_MQ | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,GF,680,POT,1CT,PROMO,0.0,0.0,3272640001557,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_NAPOLITAIN_1CT_680G_PRIX_NON_BIO,2026,SAUCES_POUR_FECULENTS,1
429,2027,3272640001670,AUT_MQ,AUT_MQ | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,GF,780,POT,1CT,STD,0.0,148.5,3272640001670,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_NAPOLITAIN_1CT_780G_*_NON_BIO,2027,SAUCES_POUR_FECULENTS,1
430,2028,3524670030619,AUT_MQ,AUT_MQ | LEGUMES | NATURE | POT | NON_BIO,LEGUMES,NATURE,NON_BIO,GF,560,POT,1CT,STD,62214.0,59551.5,3524670030619,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_NATURE_1CT_560G_*_NON_BIO,2028,SAUCES_POUR_FECULENTS,1
431,2029,3700068142564,AUT_MQ,AUT_MQ | LEGUMES | NATURE | POT | NON_BIO,LEGUMES,NATURE,NON_BIO,GF,560,POT,1CT,STD,13177.4,14664.3,3700068142564,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_NATURE_1CT_560G_*_NON_BIO,2029,SAUCES_POUR_FECULENTS,1
432,2030,8411026031008,AUT_MQ,AUT_MQ | LEGUMES | NATURE | POT | NON_BIO,LEGUMES,NATURE,NON_BIO,GF,660,POT,1CT,STD,250.0,574.9,8411026031008,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_NATURE_1CT_660G_*_NON_BIO,2030,SAUCES_POUR_FECULENTS,1
433,2031,8005121210101,AUT_MQ,AUT_MQ | LEGUMES | NATURE | POT | NON_BIO,LEGUMES,NATURE,NON_BIO,GF,680,POT,1CT,STD,62451.09999999999,61716.2,8005121210101,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_NATURE_1CT_680G_*_NON_BIO,2031,SAUCES_POUR_FECULENTS,1
434,2032,8001770063624,AUT_MQ,AUT_MQ | LEGUMES | PARMESAN | POT | NON_BIO,LEGUMES,PARMESAN,NON_BIO,GF,680,POT,1CT,STD,2101.5,5370.700000000002,8001770063624,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_PARMESAN_1CT_680G_*_NON_BIO,2032,SAUCES_POUR_FECULENTS,1
435,2033,3760075091231,AUT_MQ,AUT_MQ | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,GF,580,POT,1CT,STD,4.9,143.60000000000005,3760075091231,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_PROVENCALE_1CT_580G_*_NON_BIO,2033,SAUCES_POUR_FECULENTS,1
436,2034,8001770063136,AUT_MQ,AUT_MQ | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,GF,680,POT,1CT,STD,13121.9,8053.5,8001770063136,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_TOMATES_BASILIC_1CT_680G_*_NON_BIO,2034,SAUCES_POUR_FECULENTS,1
437,2035,8410095500668,AUT_MQ,AUT_MQ | LEGUMES | * | POT | NON_BIO,LEGUMES,*,NON_BIO,MF,310,POT,1CT,STD,0.0,66.60000000000001,8410095500668,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_*_1CT_310G_*_NON_BIO,2035,SAUCES_POUR_FECULENTS,1
438,2036,5000354155024,AUT_MQ,AUT_MQ | LEGUMES | AIL_ROTI | POT | NON_BIO,LEGUMES,AIL_ROTI,NON_BIO,MF,350,POT,1CT,STD,58.5,3410.6000000000013,5000354155024,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_AIL_ROTI_1CT_350G_*_NON_BIO,2036,SAUCES_POUR_FECULENTS,1
439,2037,8032584372459,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,340,POT,1CT,STD,0.0,0.0,8032584372459,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_340G_*_NON_BIO,2037,SAUCES_POUR_FECULENTS,1
440,2038,8005360001935,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,350,POT,1CT,STD,19426.0,21282.0,8005360001935,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_350G_*_NON_BIO,2038,SAUCES_POUR_FECULENTS,1
441,2039,8014388282073,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,350,POT,1CT,STD,0.0,0.0,8014388282073,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_350G_*_NON_BIO,2039,SAUCES_POUR_FECULENTS,1
442,2040,3272970350059,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,350,POT,1CT,STD,6647.7,6336.3,3272970350059,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_350G_*_NON_BIO,2040,SAUCES_POUR_FECULENTS,1
