,CATEGORY,MKT_SEGMENT,KPI,EAN13_num,MARQUE,RECETTES,ORGANIC,WEIGHT_num,EMBALLAGE,GAMME,FORMAT,COMPTE,STD/PROMO,ITEM,CAM AN-1,DERNIER CAM,4 S 28/01/18,4 S 25/02/18,4 S 25/03/18,4 S 22/04/18,4 S 20/05/18,4 S 17/06/18,4 S 15/07/18,4 S 12/08/18,4 S 09/09/18,4 S 07/10/18,4 S 04/11/18,4 S 02/12/18,4 S 30/12/18,4 S 27/01/19,4 S 24/02/19,4 S 24/03/19,4 S 21/04/19,4 S 19/05/19,4 S 16/06/19,4 S 14/07/19,4 S 11/08/19,4 S 08/09/19,4 S 06/10/19,4 S 03/11/19,4 S 01/12/19,4 S 29/12/19,EAN13,WEIGHT,NIELSEN_DESCRIPTION,INITIAL_INDEX
7860,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3760014294693,AUT MQ,PESTO BALSAMIQUE,0,180,POT,PESTO,PF,1CT,STD,3760014294693,1.1538461538461535,0.9230769230769232,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3760014294693.0,180.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO BALSAMIQUE 1CT 180G * NON BIO,8454
7861,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8032505411021,AUT MQ,PESTO GENOVESE BASIL,0,180,POT,PESTO,PF,1CT,STD,8032505411021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8032505411021.0,180.0,FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO GENOVESE BASIL 1CT 180G * NON BIO,8455
7862,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8001770061033,AUT MQ,PESTO OLIV,0,190,POT,PESTO,PF,1CT,STD,8001770061033,3.2307692307692317,3.3846153846153846,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8001770061033.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO OLIV 1CT 190G * NON BIO,8456
7863,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8001770060906,AUT MQ,PESTO OLIV,0,190,POT,PESTO,PF,1CT,STD,8001770060906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001770060906.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO OLIV 1CT 190G * NON BIO,8457
7864,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3760014294709,AUT MQ,PESTO PIMENTE,0,180,POT,PESTO,PF,1CT,STD,3760014294709,1.0,0.9230769230769232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3760014294709.0,180.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO PIMENTE 1CT 180G * NON BIO,8458
7865,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8008745021771,AUT MQ,PESTO RGE,0,125,POT,PESTO,PF,1CT,STD,8008745021771,1.0,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8008745021771.0,125.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 125G * NON BIO,8459
7866,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3760172955283,AUT MQ,PESTO RGE,0,130,POT,PESTO,PF,1CT,STD,3760172955283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760172955283.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 130G * NON BIO,8460
7867,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8001010024330,AUT MQ,PESTO RGE,0,135,POT,PESTO,PF,1CT,STD,8001010024330,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8001010024330.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 135G * NON BIO,8461
7868,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,80280651,AUT MQ,PESTO RGE,0,170,POT,PESTO,PF,1CT,STD,0000080280651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80280651.0,170.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 170G * NON BIO,8462
7869,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8032615270440,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,8032615270440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032615270440.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8463
7870,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3446000004018,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3446000004018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446000004018.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8464
7871,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8003979002091,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,8003979002091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003979002091.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8465
7872,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3760014294525,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3760014294525,1.0769230769230769,1.8461538461538465,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3760014294525.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8466
7873,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8013945930372,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,8013945930372,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8013945930372.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8467
7874,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3700463718029,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3700463718029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700463718029.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8468
7875,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3302768000443,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3302768000443,5.9230769230769225,2.230769230769231,2.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3302768000443.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8469
7876,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3760275810564,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3760275810564,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3760275810564.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,8470
7877,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8008745020316,AUT MQ,PESTO RGE,0,185,POT,PESTO,PF,1CT,STD,8008745020316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008745020316.0,185.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 185G * NON BIO,8471
7878,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8005360001539,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8005360001539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8005360001539.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,8472
7879,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8001770060999,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8001770060999,2.0,2.1538461538461537,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8001770060999.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,8473
7880,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8001770060982,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8001770060982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001770060982.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,8474
7881,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,9002859071409,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,9002859071409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9002859071409.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,8475
7882,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,80280842,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,0000080280842,0.6923076923076923,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80280842.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,8476
7883,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3760172956198,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,3760172956198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760172956198.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,8477
7884,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8000219000299,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8000219000299,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8000219000299.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,8478
7885,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8015559001103,AUT MQ,PESTO TOM SECHE,0,190,POT,PESTO,PF,1CT,STD,8015559001103,1.2307692307692308,1.0769230769230769,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8015559001103.0,190.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO TOM SECHE 1CT 190G * NON BIO,8479
7886,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3337730000510,AUT MQ,PESTO VERD,0,140,POT,PESTO,PF,1CT,PROMO,3337730000510BP1,1.5384615384615383,0.7692307692307693,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3337730000510.0,140.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 140G * NON BIO,8480
7887,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3183810008002,AUT MQ,PESTO VERD,0,100,POT,PESTO,PF,1CT,STD,3183810008002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183810008002.0,100.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 100G * NON BIO,8481
7888,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8032817244584,AUT MQ,PESTO VERD,0,100,POT,PESTO,PF,1CT,STD,8032817244584,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032817244584.0,100.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 100G * NON BIO,8482
7889,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8003395010656,AUT MQ,PESTO VERD,0,120,POT,PESTO,PF,1CT,STD,8003395010656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003395010656.0,120.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 120G * NON BIO,8483
7890,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8008745021610,AUT MQ,PESTO VERD,0,125,POT,PESTO,PF,1CT,STD,8008745021610,1.3076923076923077,0.6153846153846154,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008745021610.0,125.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 125G * NON BIO,8484
7891,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8002170126001,AUT MQ,PESTO VERD,0,125,POT,PESTO,PF,1CT,STD,8002170126001,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8002170126001.0,125.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 125G * NON BIO,8485
7892,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8004501020927,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,8004501020927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004501020927.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,8486
7893,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8017245001077,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,8017245001077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017245001077.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,8487
7894,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8006165371940,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,8006165371940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006165371940.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,8488
7895,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3760172953982,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,3760172953982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760172953982.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,8489
7896,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8008745014414,AUT MQ,PESTO VERD,0,135,POT,PESTO,PF,1CT,STD,8008745014414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008745014414.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 135G * NON BIO,8490
7897,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8001010033721,AUT MQ,PESTO VERD,0,135,POT,PESTO,PF,1CT,STD,8001010033721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001010033721.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 135G * NON BIO,8491
7898,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8001010086550,AUT MQ,PESTO VERD,0,135,POT,PESTO,PF,1CT,STD,8001010086550,0.15384615384615385,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8001010086550.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 135G * NON BIO,8492
7899,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,3466090081607,AUT MQ,PESTO VERD,0,160,POT,PESTO,PF,1CT,STD,3466090081607,0.5555555555555556,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3466090081607.0,160.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 160G * NON BIO,8493
7900,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,4027900217211,AUT MQ,PESTO VERD,0,166,POT,PESTO,PF,1CT,STD,4027900217211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4027900217211.0,166.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 166G * NON BIO,8494
7901,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8007504222152,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8007504222152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007504222152.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8495
7902,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8007504222107,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8007504222107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007504222107.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8496
7903,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8007504222008,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8007504222008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007504222008.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8497
7904,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,7290005938016,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,7290005938016,0.2307692307692308,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7290005938016.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8498
7905,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,80300519,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,0000080300519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80300519.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8499
7906,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,80300526,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,0000080300526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80300526.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8500
7907,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,8013945930105,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8013945930105,0.8461538461538461,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8013945930105.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8501
7908,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,DV,80729303,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,0000080729303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80729303.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,8502
